sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
0.390965535,0.397090425,0.381063278,0.38365624,0.394680146,0.400524864,0.384788669,0.38192877,0.380397933,0.369834308,0.385812677,0.368609748,0.388306398,0.387078086,0.365597187,0.396535636,0.39437075,0.36956724,0.386046968,0.389774825,0.36994652,0.37779879,0.372489764,0.380085213,0.389133928,0.379819783,0.383983263,0.374758387,0.383776774,0.366787047,0.397083542,0.385698518,0.365747474,0.392933294,0.390027937,0.379820151,0.385992651,0.366552213,0.377119785,0.38604593,0.387994676,0.381794801,0.402989974,0.375278604,0.396817879,0.392021178,0.395635269,0.401510593,0.401090018,0.381280544,0.377434683,0.375927112,0.40206884,0.36630595,0.400659994,0.378479876,0.369327139,0.381730967,0.391542683,0.401247768,0.39672763,0.376389659,0.382120028,0.403647043,0.393543108,0.387792997,0.386609246,0.393600482,0.395754771,0.383839388,0.368579281,0.383158795,0.376686008,0.371891142
0.398806099,0.392143049,0.408325307,0.393385277,0.377953235,0.381446563,0.38026622,0.395076039,0.410144382,0.387592161,0.39222324,0.398737096,0.399170548,0.405482012,0.393870815,0.400552883,0.406927301,0.40459797,0.4034014,0.394954624,0.396596411,0.395375485,0.404343931,0.403987898,0.394720083,0.40884568,0.39607492,0.381527909,0.390866575,0.394124001,0.394149169,0.408568185,0.382351453,0.40161196,0.399089347,0.411594713,0.407216499,0.385704118,0.380375338,0.377377765,0.374044306,0.408013045,0.386153981,0.412283141,0.410853387,0.3741937,0.397891046,0.380200565,0.391266368,0.381956431,0.389066205,0.385199666,0.376776259,0.410645321,0.3837803,0.394007366,0.397195419,0.3813481,0.399246361,0.38094135,0.396266571,0.409672966,0.400594115,0.393250395,0.379087696,0.389257511,0.38560547,0.383029331,0.410115795,0.391491969,0.398712915,0.401634367,0.405682163,0.387749394
0.422293005,0.41791674,0.407400021,0.399128242,0.399627833,0.387547495,0.40793114,0.417300748,0.390951774,0.400064437,0.383571221,0.402328733,0.408249432,0.392760754,0.415237749,0.41353878,0.397883534,0.398298486,0.404447363,0.410803618,0.393129575,0.417071397,0.421871016,0.382774339,0.384000282,0.415153674,0.385495761,0.403020423,0.422144926,0.415462613,0.396558442,0.382596803,0.385247093,0.40944327,0.390491496,0.396460007,0.396683338,0.392037637,0.393034792,0.40270429,0.390622987,0.390948803,0.38276703,0.392969785,0.412320984,0.418137041,0.383156435,0.392010635,0.400942707,0.403028831,0.392462689,0.410231265,0.386242192,0.3826034,0.397264532,0.395392541,0.395990528,0.410578231,0.398412272,0.394739769,0.41632307,0.398524261,0.387153416,0.385704467,0.384824395,0.416549184,0.386111497,0.382725597,0.404849595,0.391967161,0.416045117,0.40444638,0.400182429,0.386435778
0.409102172,0.399957822,0.416709603,0.400374065,0.421119363,0.410779068,0.408264209,0.431802047,0.415100879,0.41210051,0.407254678,0.412298885,0.42808167,0.404528565,0.396158607,0.427575878,0.392698936,0.400361921,0.431240559,0.391322634,0.423004531,0.430543149,0.426413373,0.421501503,0.394304708,0.417920735,0.424244808,0.40291184,0.418249142,0.408403499,0.415060281,0.394956097,0.422544071,0.424463364,0.402006371,0.416980275,0.427154467,0.422232156,0.429923562,0.40386245,0.422856839,0.4121507,0.407825053,0.392215411,0.432030256,0.403837511,0.400697465,0.419473946,0.415542255,0.402953162,0.40252872,0.401120405,0.414495186,0.417466571,0.401587407,0.411697947,0.410165334,0.394039425,0.41509888,0.416547187,0.399702458,0.431828251,0.431810881,0.422454525,0.414659321,0.414845547,0.404572605,0.4005186,0.397334694,0.391398628,0.404278633,0.420800669,0.404762255,0.424921242
0.426614215,0.419717916,0.431897433,0.410091578,0.434249833,0.427649074,0.42569081,0.414776849,0.434959733,0.442376694,0.43084417,0.412016886,0.428111046,0.434329946,0.418635767,0.436880291,0.415552504,0.40856717,0.403622144,0.443608819,0.436302197,0.430725302,0.425033922,0.424520863,0.416128554,0.416760921,0.444075601,0.432816542,0.444260128,0.434243117,0.42170498,0.439155009,0.415240888,0.414888458,0.441447776,0.434585858,0.409164011,0.428129535,0.417092621,0.417493454,0.405284121,0.41780072,0.435607278,0.411853829,0.436249823,0.413364364,0.419747859,0.425006188,0.443319376,0.436738934,0.428790204,0.434580997,0.428234276,0.422403714,0.403209943,0.425818459,0.412550781,0.414930155,0.436166966,0.411636467,0.405776722,0.403712109,0.429699019,0.445223674,0.416674001,0.429437748,0.430080392,0.413729914,0.427011771,0.431987768,0.415791711,0.417649608,0.420204951,0.405798546
0.420935988,0.420324583,0.430140442,0.423076237,0.449260639,0.420861761,0.44368612,0.4334556,0.428715788,0.416373605,0.442379987,0.418727284,0.432285189,0.434916908,0.415288157,0.443893014,0.426461543,0.441287476,0.454128909,0.428068574,0.441120363,0.443506914,0.414818743,0.42141471,0.432618584,0.41891264,0.452595723,0.427535356,0.420936502,0.437380847,0.415262017,0.447089709,0.442730573,0.433358925,0.448462828,0.4248622,0.41265899,0.432351026,0.438929107,0.427228772,0.444294752,0.447608366,0.448904905,0.445491072,0.428253408,0.446443798,0.42621287,0.416054942,0.450450339,0.430343351,0.45152719,0.450685338,0.411908576,0.445163644,0.426914278,0.417235984,0.449073382,0.440366394,0.43263413,0.414632621,0.439449927,0.438977567,0.437586732,0.420985755,0.412285565,0.444511396,0.423246163,0.449500561,0.443246015,0.441666006,0.432731773,0.431768325,0.454038723,0.432385369
0.464955552,0.443748723,0.463080657,0.440216833,0.460090257,0.454560506,0.453436178,0.451632221,0.444606204,0.465570174,0.441189809,0.430849498,0.433321142,0.454321983,0.436318424,0.443283975,0.460047857,0.430939648,0.465321681,0.436753137,0.434854233,0.45309388,0.42769845,0.450745076,0.433886377,0.450737884,0.450485595,0.448780605,0.459629601,0.448380752,0.456443032,0.433245161,0.433219764,0.460984899,0.450907022,0.438086773,0.459390237,0.426773189,0.433716088,0.454080284,0.44437834,0.428125001,0.449535726,0.428839164,0.437620781,0.453998219,0.456970256,0.443348825,0.438633871,0.454879477,0.425803688,0.457529984,0.456937443,0.431162646,0.424208701,0.467411662,0.454423854,0.425961183,0.466712215,0.460837313,0.458484338,0.424539854,0.434416232,0.452396371,0.439085114,0.462165621,0.423806825,0.430364969,0.427703585,0.456496994,0.435767682,0.46723035,0.438215074,0.453140882
0.473654167,0.454550451,0.45542856,0.461852505,0.446457119,0.454264013,0.438160335,0.450340689,0.464104262,0.460663799,0.476986197,0.470920463,0.451916194,0.472648917,0.438939302,0.4568745,0.442619891,0.455272712,0.442221216,0.445649654,0.4710751,0.455388751,0.476251127,0.44786636,0.457073869,0.442794554,0.455935152,0.477026087,0.459351756,0.477213992,0.455238332,0.464711847,0.443859498,0.460498682,0.435318089,0.477151228,0.476022361,0.451268462,0.455757273,0.458270039,0.462510233,0.449170877,0.441668411,0.477941533,0.458644849,0.435342778,0.438056772,0.433999861,0.443943844,0.472708465,0.435984488,0.466363492,0.460543461,0.458715056,0.474115931,0.463363475,0.447790668,0.464867143,0.463845058,0.449469589,0.447740957,0.47811593,0.432942702,0.446677966,0.468201619,0.465923665,0.438924935,0.444528002,0.456249302,0.469552215,0.435146904,0.441070276,0.451525113,0.451951806
0.473197589,0.477695818,0.455893141,0.474392669,0.48594871,0.447991542,0.478373609,0.474484108,0.481344477,0.445133729,0.460867258,0.46807805,0.461052265,0.469549116,0.442139298,0.456957611,0.470175966,0.443913311,0.482830484,0.473675495,0.462837451,0.480989832,0.448531362,0.459496854,0.469469626,0.472492269,0.482314956,0.483326645,0.447035304,0.442940106,0.473256783,0.486593482,0.452308882,0.467773366,0.481111794,0.487068892,0.447234041,0.458310339,0.45783962,0.472256299,0.450905674,0.458492135,0.468542275,0.453840622,0.444721922,0.468801907,0.4706406,0.484861936,0.456688445,0.484086213,0.481330105,0.483674195,0.460294586,0.477804985,0.456312938,0.453812835,0.463524265,0.466450849,0.457349713,0.443481217,0.487735837,0.453686956,0.446993862,0.457903837,0.472622155,0.458240379,0.477916649,0.475816031,0.487429908,0.44245153,0.452574988,0.445608975,0.479417632,0.445506722
0.470052996,0.470572241,0.497348584,0.472354827,0.472111041,0.463640871,0.478251213,0.458194883,0.491023868,0.497362467,0.494729629,0.484698489,0.487041305,0.493719596,0.468929099,0.467884795,0.479881387,0.495356986,0.479488388,0.493102763,0.489691557,0.478502249,0.476812958,0.491741708,0.486442123,0.466974357,0.472675696,0.497090034,0.482312784,0.476161849,0.460263651,0.450911595,0.470174623,0.456166649,0.461472428,0.476600573,0.494304348,0.467212342,0.477345032,0.469896486,0.493617244,0.470328078,0.490626198,0.498220278,0.455380609,0.470636277,0.453729489,0.471297866,0.484023713,0.485955122,0.466593351,0.495025498,0.483595825,0.487165053,0.460446785,0.452468055,0.486984586,0.487671004,0.475185351,0.488005162,0.473519395,0.460701063,0.46787737,0.495637437,0.454814162,0.461180064,0.454882174,0.47027832,0.453263852,0.492504092,0.459151416,0.46403548,0.459434255,0.453297093
0.506910194,0.48377508,0.475012059,0.483718606,0.489967145,0.464513048,0.494773595,0.502323534,0.474778845,0.460180402,0.480819779,0.49157827,0.504166971,0.503357711,0.493179042,0.471957548,0.460175629,0.460292148,0.498024043,0.466179444,0.469262378,0.501623482,0.497772813,0.491021964,0.469827987,0.465625241,0.492292197,0.491282013,0.490760186,0.501991641,0.464515229,0.490908099,0.498874971,0.466031626,0.469304415,0.471164722,0.507166381,0.460687925,0.472928967,0.490257814,0.487054305,0.492880534,0.47899987,0.477103761,0.491150864,0.466746531,0.476073634,0.464323601,0.488762901,0.463372228,0.476693387,0.480510247,0.474294199,0.505259898,0.491307563,0.463257629,0.506821187,0.47738923,0.481950675,0.468382261,0.496744805,0.485555564,0.468304491,0.490765481,0.500651498,0.503457341,0.481513723,0.489400183,0.470081818,0.491723396,0.468311603,0.461419909,0.482232345,0.502188821
