sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
0.203145622,0.20097037,0.1846979,0.198770189,0.189151645,0.188288986,0.200509761,0.196592108,0.198234867,0.193652508,0.186650397,0.184921345,0.189314409,0.193033675,0.196783748,0.200975192,0.199012295,0.191174221,0.187764545,0.202052593,0.200291316,0.195637301,0.196940879,0.185479275,0.185719526,0.190323922,0.188987774,0.198952251,0.184778499,0.187187635,0.187979638,0.195017865,0.199436657,0.190253253,0.197205528,0.189052513,0.190849144,0.194919903,0.186114882,0.186801869,0.191266252,0.199176831,0.201623895,0.18591882,0.192729912,0.185820802,0.196346556,0.195874814,0.184673679,0.184590126,0.196196165,0.18979951,0.191538692,0.185507442,0.197386846,0.186586984,0.201753506,0.200206971,0.186586529,0.186835552,0.195464531,0.194703934,0.202758519,0.194442605,0.193669032,0.191165964,0.185358008,0.192337302,0.185854569,0.201403265,0.190607575,0.19186004,0.192151997,0.188573733
0.19944095,0.199654701,0.196026376,0.194749863,0.205371247,0.19427041,0.194340457,0.19770014,0.198757944,0.201520927,0.197154997,0.199714735,0.207037444,0.199063309,0.19609179,0.200416991,0.202211369,0.199007105,0.194499628,0.194098475,0.191939484,0.203325937,0.190437981,0.1964151,0.206926367,0.193290023,0.192789354,0.204209931,0.201289478,0.201906383,0.191339406,0.204275282,0.196888586,0.195475137,0.20377007,0.207744607,0.193707697,0.19110364,0.188889564,0.194630018,0.192804625,0.205722646,0.200994899,0.193737378,0.193992525,0.203112695,0.191071662,0.188214579,0.198899229,0.207054877,0.198410719,0.204838798,0.191489286,0.194774798,0.205793661,0.188983339,0.198514062,0.194952007,0.19393504,0.196152751,0.192522736,0.192971024,0.196513783,0.200433387,0.206665511,0.188832636,0.201063378,0.190022131,0.201890556,0.194804928,0.196586299,0.202517301,0.205792865,0.195724292
0.206121212,0.196339342,0.194924331,0.1939816,0.212280514,0.200280948,0.195972483,0.201654016,0.194503773,0.195648769,0.20247205,0.196385228,0.209042483,0.194416001,0.194876706,0.198973547,0.195790208,0.205017127,0.208658208,0.211496774,0.198397007,0.208826813,0.195428042,0.200691483,0.208960949,0.204934202,0.200151831,0.196579177,0.203111918,0.192911501,0.198448524,0.192669898,0.212216714,0.205995777,0.194831238,0.199655844,0.198934965,0.208590839,0.201278231,0.207661323,0.203072458,0.194012843,0.197569154,0.193108713,0.209300066,0.192489268,0.204350017,0.203621953,0.2080957,0.199342185,0.203106593,0.200539113,0.195970648,0.198279707,0.210359825,0.206449874,0.206852287,0.20059494,0.207690713,0.200902063,0.209681077,0.199530991,0.200455171,0.206677107,0.19649577,0.201458291,0.203460952,0.205176335,0.203911226,0.205109096,0.19734245,0.210638403,0.208336344,0.19691433
0.206027713,0.201659075,0.210500134,0.206401702,0.209325717,0.20877096,0.200689445,0.217365324,0.198354336,0.199303253,0.200693272,0.214616949,0.214042119,0.217040172,0.204244418,0.206756928,0.209286837,0.201710814,0.200924211,0.214544591,0.200104071,0.196991573,0.201233098,0.202077849,0.213517219,0.216742448,0.198665761,0.210463929,0.205113622,0.198542947,0.204217838,0.200281818,0.205473732,0.202088416,0.206521466,0.215458814,0.20807264,0.208253959,0.216574299,0.212844353,0.210069925,0.209085029,0.202166684,0.215653512,0.214822502,0.201762768,0.20779634,0.208490274,0.207413486,0.203676486,0.199070988,0.19860207,0.199144373,0.198480265,0.198589251,0.216559826,0.198739381,0.213753036,0.198320467,0.211055452,0.208427048,0.208723545,0.213870333,0.209074119,0.202160489,0.199795664,0.208309132,0.206836551,0.206894565,0.209173724,0.209850713,0.203822142,0.199836236,0.210558075
0.208371177,0.214826614,0.204072824,0.212434302,0.212962336,0.218904503,0.212222352,0.214079196,0.216214772,0.218836024,0.205107628,0.206379199,0.208879052,0.221930974,0.221831948,0.220413069,0.216413517,0.203542138,0.208033726,0.219605783,0.203659561,0.219251766,0.21762346,0.204871409,0.202534429,0.204846404,0.220508602,0.204117678,0.211236571,0.214426539,0.221471964,0.213483042,0.210923341,0.216215824,0.213426501,0.216580404,0.20519932,0.204210809,0.220541015,0.221291448,0.20551668,0.203985662,0.220369652,0.212418651,0.217824483,0.218828706,0.219260391,0.21171641,0.213377373,0.210254879,0.2093464,0.211531492,0.209853268,0.216923178,0.203473504,0.21067907,0.204128514,0.220401598,0.2204076,0.218886331,0.21119411,0.212132593,0.212313976,0.203507026,0.221030614,0.209761259,0.21319998,0.221993981,0.216655416,0.206503695,0.219275397,0.221549448,0.214953179,0.204582019
0.223745039,0.207078325,0.220176605,0.209979499,0.211375615,0.220804924,0.225768745,0.219822461,0.224630905,0.226012725,0.215931593,0.212895387,0.215587954,0.207109642,0.22178606,0.225412861,0.220438089,0.214570466,0.211991548,0.224952805,0.208907692,0.208397662,0.222229865,0.211953988,0.217939194,0.205936345,0.222654439,0.226479334,0.206209699,0.209709149,0.220751328,0.20922073,0.226210417,0.221254687,0.210927941,0.207829098,0.211085017,0.222726352,0.224642325,0.212902995,0.210388545,0.22276523,0.226189209,0.210369658,0.209619817,0.211666816,0.210026598,0.215651427,0.215463949,0.206137955,0.217662093,0.208963569,0.223905331,0.222629552,0.208310895,0.217760313,0.217313398,0.207431002,0.206480468,0.20880759,0.214567357,0.221646362,0.207510361,0.212269702,0.216496193,0.220827958,0.205983106,0.214957766,0.210527814,0.210881354,0.210705116,0.218126588,0.217099036,0.210672941
0.213052609,0.212483244,0.23043791,0.224847559,0.231377708,0.213724228,0.213818499,0.210651036,0.214375812,0.222763889,0.213422018,0.223500982,0.228582835,0.230556205,0.21512884,0.23053284,0.231508432,0.211556533,0.228274074,0.217984564,0.232039442,0.212770805,0.216782455,0.230706273,0.227066941,0.220110728,0.223907023,0.223588377,0.219188064,0.222233694,0.21234323,0.229125186,0.225057837,0.231837711,0.214144008,0.222059941,0.231063833,0.214412051,0.220368597,0.217914586,0.221921034,0.227926705,0.21299196,0.213811801,0.231431331,0.229397005,0.229218861,0.225134832,0.224529429,0.221683283,0.211100095,0.228551125,0.22160539,0.230599918,0.214026579,0.224072032,0.214117559,0.218898614,0.220671164,0.222130237,0.210244729,0.220202969,0.210912747,0.217827673,0.212433985,0.212536989,0.231835645,0.224312975,0.211307993,0.228853193,0.222906098,0.225760569,0.220373245,0.211697159
0.22384902,0.217298508,0.226537596,0.221067185,0.223620033,0.231865135,0.215082964,0.220922779,0.230185732,0.225150092,0.219876785,0.21841051,0.230635006,0.22124199,0.224808566,0.228297596,0.234818118,0.233001171,0.225750452,0.233524666,0.234928766,0.222921108,0.231241656,0.223130472,0.231996839,0.218695444,0.215716862,0.217107022,0.230832534,0.215601846,0.224846606,0.226883827,0.227753057,0.22239438,0.233761001,0.228907546,0.221230205,0.236982503,0.233014645,0.23591034,0.220747538,0.2342008,0.221118584,0.230953224,0.216558106,0.214765008,0.220433726,0.225746304,0.230328405,0.216079349,0.235999348,0.219843798,0.226497212,0.224933404,0.235033715,0.232456697,0.22507727,0.234091413,0.221544967,0.225427617,0.221703199,0.230502641,0.226979306,0.217333809,0.236985684,0.215897006,0.231475882,0.234672908,0.219048326,0.228420874,0.226014564,0.216021906,0.229832894,0.221468197
0.240380488,0.22231407,0.239638242,0.240310336,0.225679299,0.231948918,0.223220701,0.23633226,0.227463099,0.241428519,0.231097925,0.229728016,0.230156702,0.234741164,0.226929132,0.223346965,0.223247852,0.222883187,0.23757411,0.226093602,0.232766051,0.229747135,0.228211349,0.226791725,0.232604321,0.239452324,0.232449871,0.22217551,0.24079467,0.238071164,0.222643638,0.232503915,0.230831359,0.224142077,0.223602928,0.229252686,0.239921171,0.232712015,0.230882933,0.221051099,0.233142835,0.237112127,0.23251316,0.240002073,0.236706261,0.238121134,0.226444131,0.235538551,0.224626158,0.236871504,0.229474478,0.238481456,0.232738535,0.238266493,0.231737326,0.220524329,0.237001795,0.231474113,0.237395412,0.240487594,0.235792081,0.226778646,0.233178996,0.241060902,0.228583582,0.237418659,0.228459954,0.240654686,0.223339766,0.235439725,0.241638214,0.226233267,0.219412896,0.241273121
0.229089677,0.246328712,0.229879077,0.24416503,0.240708151,0.233665842,0.246333891,0.229625837,0.238477139,0.22429273,0.239012816,0.243398536,0.236153537,0.23039882,0.244208197,0.234425444,0.224395647,0.239467524,0.242266175,0.223921435,0.238152327,0.228576482,0.236233554,0.228083001,0.241355446,0.24393535,0.236232035,0.245783174,0.243225985,0.236740756,0.243353567,0.237808483,0.236765772,0.223381904,0.241268947,0.226353381,0.22355716,0.235029967,0.243163218,0.244719909,0.227833648,0.227658804,0.245448988,0.225321261,0.243654949,0.242940279,0.232660795,0.226104398,0.224818894,0.239790391,0.243628693,0.240413586,0.230002357,0.228304718,0.234716904,0.227104455,0.239085163,0.232960386,0.239231749,0.235551697,0.22635878,0.233701553,0.231038181,0.240956945,0.234072893,0.228021192,0.225930443,0.223749794,0.224485941,0.236938938,0.225032394,0.23986391,0.23788987,0.242144966
