sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10165793,0.096691339,0.099241602,0.093450286,0.088104516,0.101525091,0.105484283,0.099571128,0.105082636,0.097114947,0.096616895,0.10144062,0.09823966,0.099983587,0.091464021,0.098544382,0.103438868,0.098947203,0.099527031,0.100367264,0.104710185,0.103570734,0.099723224,0.096933753,0.104655561,0.081274708,0.098911567,0.100127282,0.098185913,0.094024389,0.093801646,0.101016583,0.101040695,0.101033304,0.096155914,0.104525823,0.099631021,0.104061163,0.087802417,0.106040505,0.105135794,0.097364544,0.077273443,0.102435938,0.093241995,0.096655362,0.100821245,0.098488947,0.101020606,0.099945305,0.102217979,0.098771311,0.102723186,0.103764404,0.086839801,0.096377434,0.103742192,0.080133952,0.1051415,0.103313863,0.097115708,0.103895503,0.105549372,0.097840484,0.096930051,0.096000987,0.099564369,0.106007823,0.096928637,0.103470235,0.097617885,0.100893342,0.103038388,0.105606225
0.108958452,0.100480399,0.104304791,0.106222326,0.108256395,0.099076799,0.10780624,0.106441661,0.103130891,0.100972816,0.100655253,0.106854211,0.104359855,0.109195952,0.106579619,0.108910712,0.101619972,0.105229388,0.10527124,0.104594015,0.107871746,0.102543353,0.10267991,0.099987004,0.101978898,0.104803441,0.104198172,0.107552527,0.106524244,0.106831434,0.098759306,0.104528055,0.108064275,0.103635852,0.104879843,0.101401089,0.106360355,0.106092223,0.107030382,0.106796667,0.104991453,0.09863849,0.106548896,0.100512562,0.102567638,0.108421841,0.102908177,0.104943256,0.098861878,0.107213146,0.108891165,0.104138421,0.10695823,0.099631168,0.104943577,0.101040745,0.108917954,0.103339404,0.102174443,0.10464955,0.097522183,0.099412653,0.099635971,0.1009511,0.10048684,0.104869658,0.102345502,0.101365435,0.105197924,0.099057267,0.099003092,0.103232505,0.09870883,0.105934556
0.111062593,0.101192493,0.10743812,0.10330398,0.10995807,0.100645107,0.111574693,0.102869793,0.107723429,0.110272311,0.102695482,0.106179027,0.104655094,0.110629147,0.102532154,0.11121078,0.106182546,0.109748095,0.103967821,0.104077298,0.104182263,0.108020353,0.11249054,0.111668842,0.10807121,0.109029863,0.110368815,0.105631653,0.110790476,0.108107086,0.105417242,0.111200094,0.106957998,0.107486314,0.10565565,0.111759441,0.109043543,0.10906541,0.102675477,0.107141894,0.109862145,0.1048045,0.105395169,0.105288771,0.107335163,0.10625714,0.103529695,0.101912494,0.100557181,0.105930117,0.106308208,0.110343358,0.110831793,0.104413564,0.108174824,0.10678939,0.103463582,0.101785312,0.102408798,0.106024275,0.107792406,0.101994182,0.1054689,0.105363363,0.102310013,0.106589891,0.102442021,0.101113918,0.10971538,0.106472508,0.10255953,0.108598476,0.105127472,0.109622635
0.11483872,0.10414952,0.105110825,0.102316047,0.110654379,0.105796359,0.11247404,0.110505339,0.109245283,0.107141019,0.101365435,0.112176336,0.105883022,0.112644806,0.107824549,0.111632325,0.108902136,0.114378208,0.107080091,0.10716356,0.11336367,0.112631971,0.110772542,0.104293514,0.112654208,0.103719127,0.10436255,0.111921246,0.114835803,0.108337836,0.108792353,0.110866906,0.114294425,0.106715477,0.110684318,0.109662966,0.107972695,0.105241656,0.105863336,0.103951985,0.105977834,0.112699122,0.113569345,0.111553932,0.111208452,0.114590615,0.112787942,0.106741392,0.110248702,0.110841967,0.115088134,0.111249849,0.104715289,0.10581824,0.110330949,0.113178614,0.107784749,0.107858901,0.110202537,0.113448969,0.112453395,0.106587102,0.103090494,0.106417621,0.105098277,0.113055091,0.114738541,0.106183272,0.104860451,0.105403405,0.10909698,0.109058479,0.1068323,0.104951277
0.109251595,0.107626668,0.108438135,0.115387401,0.110810968,0.116270452,0.108764115,0.115972827,0.106511637,0.108820587,0.107444282,0.108641776,0.115055759,0.109992753,0.116297203,0.107798009,0.114682827,0.10760441,0.115082931,0.114503243,0.11765282,0.107554482,0.116661777,0.117017187,0.111129131,0.11557211,0.109015003,0.111209522,0.112517253,0.108692318,0.114869891,0.107970875,0.109316419,0.11021693,0.114821625,0.106487329,0.114500618,0.107496505,0.109463928,0.113827185,0.10628605,0.108744254,0.110530654,0.109549567,0.110738218,0.10693439,0.10740149,0.111236658,0.111403853,0.113613022,0.112588309,0.115229171,0.107173527,0.111494465,0.110924232,0.110938022,0.112670314,0.114248492,0.117086365,0.106571456,0.10668463,0.106677848,0.107552307,0.108424264,0.108001377,0.110576404,0.112784846,0.107307201,0.107414986,0.111393639,0.114445611,0.110090822,0.110183131,0.111992828
0.110962607,0.111014205,0.117995594,0.112350517,0.116278561,0.120192764,0.111323273,0.119627208,0.109332716,0.117342707,0.110675208,0.114947001,0.111654976,0.112181234,0.114326291,0.107774769,0.112410622,0.117028524,0.111922745,0.108901167,0.114126229,0.116834313,0.11956251,0.115806287,0.118693858,0.118084361,0.112349652,0.112338951,0.110991684,0.111268457,0.118830511,0.117141788,0.113388737,0.109169457,0.114377891,0.111704093,0.112962313,0.112997824,0.111004231,0.110151993,0.113473978,0.121180241,0.113071161,0.120036856,0.119923101,0.113827425,0.120522967,0.110552829,0.110826707,0.110086944,0.118143658,0.114110743,0.117159677,0.114172182,0.119058771,0.113671521,0.119966778,0.112507975,0.112009052,0.111590572,0.115019606,0.110084559,0.11036627,0.112240417,0.109473144,0.111961192,0.117610707,0.109428532,0.117782801,0.116446092,0.113569652,0.111382638,0.117444082,0.117190836
0.118206845,0.116106097,0.114272286,0.115240727,0.115014152,0.120693685,0.113434012,0.119099939,0.119828042,0.118584563,0.123033512,0.115387592,0.117472759,0.116090951,0.116459979,0.119900193,0.111949101,0.113064219,0.115648444,0.121369761,0.112370812,0.119835441,0.118672859,0.113289725,0.117540015,0.116319891,0.11261839,0.11803409,0.114458988,0.117039792,0.116439594,0.114162914,0.120921511,0.118019233,0.122496778,0.121447512,0.117272124,0.113437673,0.119346609,0.118520462,0.122254326,0.122894456,0.114637104,0.117109541,0.112699703,0.117157665,0.11291031,0.119211609,0.116586707,0.116755479,0.110560205,0.113344982,0.12208628,0.119381331,0.112841892,0.120774633,0.115573006,0.116985258,0.124337406,0.115221475,0.116530001,0.122098907,0.119050065,0.117218956,0.12176392,0.121535789,0.113287325,0.122852789,0.117943032,0.117991394,0.122783053,0.117034686,0.112310755,0.113738953
0.124159513,0.123789976,0.122481276,0.115459625,0.12277912,0.115476981,0.119191253,0.124758788,0.122654848,0.11949245,0.121172235,0.11487119,0.117079037,0.124457326,0.125961969,0.115792812,0.11443343,0.123018925,0.115330929,0.12149683,0.121967979,0.114849073,0.119781393,0.124354058,0.125955246,0.119235308,0.115917762,0.122566932,0.11555696,0.115742065,0.125140809,0.11318805,0.118568288,0.118329083,0.116406366,0.121592651,0.126402586,0.115589002,0.115926744,0.1159077,0.11672668,0.120423561,0.115626422,0.123292832,0.118995257,0.12067734,0.126062994,0.118951531,0.117357104,0.126460569,0.116124652,0.123018085,0.120011646,0.123127943,0.122989478,0.12398057,0.120611624,0.123206539,0.115528572,0.120926248,0.115919813,0.122216047,0.116843538,0.123571172,0.118696656,0.115937191,0.119965528,0.123217782,0.124955799,0.124507077,0.120316815,0.120297705,0.119612088,0.115053337
0.123293967,0.125710121,0.126351024,0.124070118,0.118870154,0.128657268,0.126029306,0.127197033,0.125651413,0.129522802,0.119395222,0.12145831,0.127078715,0.129181003,0.121418585,0.122540711,0.127757365,0.126437892,0.125420961,0.124253204,0.126504682,0.128678194,0.123321704,0.123222395,0.124167799,0.128696849,0.128362105,0.126334535,0.122515651,0.123469717,0.120374338,0.123162228,0.126507231,0.126112798,0.127962023,0.12231583,0.119709851,0.12891552,0.128385627,0.118158685,0.125926427,0.12895098,0.124184158,0.117250675,0.123315946,0.129016766,0.124989176,0.120996965,0.122651676,0.128975165,0.1164988,0.12968814,0.122035854,0.128807618,0.120314203,0.119596154,0.115950855,0.118027644,0.121707432,0.120028479,0.11802137,0.126113808,0.121479514,0.125195343,0.128519933,0.123091688,0.119712194,0.124758955,0.119279654,0.121962496,0.127936257,0.123784246,0.125761029,0.12316877
