rg5425	2012	6	29	10	36	8.868762417
rg5425	2012	6	29	10	41	8.868762417
rg5425	2012	6	29	10	46	8.53545996
rg5425	2012	6	29	10	51	8.53545996
rg5425	2012	6	29	10	56	8.53545996
rg5425	2012	6	29	11	1	12.1156077
rg5425	2012	6	29	11	6	12.1156077
rg5425	2012	6	29	11	11	12.1156077
rg5425	2012	6	29	11	16	9.686114355
rg5425	2012	6	29	11	21	9.686114355
rg5425	2012	6	29	11	26	9.686114355
rg5425	2012	6	29	11	31	13.13905766
rg5425	2012	6	29	11	36	13.13905766
rg5425	2012	6	29	11	41	13.13905766
rg5425	2012	6	29	11	46	11.44105057
rg5425	2012	6	29	11	51	11.44105057
rg5425	2012	6	29	11	56	11.44105057
rg5425	2012	6	29	12	1	9.25096635
rg5425	2012	6	29	12	6	9.25096635
rg5425	2012	6	29	12	11	9.25096635
rg5425	2012	6	29	12	16	12.9487965
rg5425	2012	6	29	12	21	12.9487965
rg5425	2012	6	29	12	26	12.9487965
rg5425	2012	6	29	12	31	8.212724268
rg5425	2012	6	29	12	36	8.212724268
rg5425	2012	6	29	12	41	8.212724268
rg5425	2012	6	29	12	46	12.56846205
rg5425	2012	6	29	12	51	12.56846205
rg5425	2012	6	29	12	56	12.56846205
rg5425	2012	6	29	13	1	16.36041082
rg5425	2012	6	29	13	6	16.36041082
rg5425	2012	6	29	13	11	16.36041082
rg5425	2012	6	29	13	16	11.47859843
rg5425	2012	6	29	13	21	11.47859843
rg5425	2012	6	29	13	26	11.47859843
rg5425	2012	6	29	13	31	13.47947974
rg5425	2012	6	29	13	36	13.47947974
rg5425	2012	6	29	13	41	13.47947974
rg5425	2012	6	29	13	46	17.09024611
rg5425	2012	6	29	13	51	17.09024611
rg5425	2012	6	29	13	56	17.09024611
rg5425	2012	6	29	14	1	11.4646383
rg5425	2012	6	29	14	6	11.4646383
rg5425	2012	6	29	14	11	11.4646383
rg5425	2012	6	29	14	16	17.11592803
rg5425	2012	6	29	14	21	17.11592803
rg5425	2012	6	29	14	26	17.11592803
rg5425	2012	6	29	14	31	11.2307288
rg5425	2012	6	29	14	36	11.2307288
rg5425	2012	6	29	14	41	11.2307288
rg5425	2012	6	29	14	46	18.37864994
rg5425	2012	6	29	14	51	18.37864994
rg5425	2012	6	29	14	56	18.37864994
rg5425	2012	6	29	15	1	12.78829756
rg5425	2012	6	29	15	6	12.78829756
rg5425	2012	6	29	15	11	12.78829756
rg5425	2012	6	29	15	16	18.96092595
rg5425	2012	6	29	15	21	18.96092595
rg5425	2012	6	29	15	26	18.96092595
rg5425	2012	6	29	15	31	19.01273871
rg5425	2012	6	29	15	36	19.01273871
rg5425	2012	6	29	15	41	19.01273871
rg5425	2012	6	29	15	46	12.85478361
rg5425	2012	6	29	15	51	12.85478361
rg5425	2012	6	29	15	56	12.85478361
rg5425	2012	6	29	16	1	21.87599585
rg5425	2012	6	29	16	6	21.87599585
rg5425	2012	6	29	16	11	21.87599585
rg5425	2012	6	29	16	16	14.26529822
rg5425	2012	6	29	16	21	14.26529822
rg5425	2012	6	29	16	26	14.26529822
rg5425	2012	6	29	16	31	20.82621557
rg5425	2012	6	29	16	36	20.82621557
rg5425	2012	6	29	16	41	20.82621557
rg5425	2012	6	29	16	46	21.75093106
rg5425	2012	6	29	16	51	21.75093106
rg5425	2012	6	29	16	56	21.75093106
rg5425	2012	6	29	17	1	18.37291398
rg5425	2012	6	29	17	6	18.37291398
rg5425	2012	6	29	17	11	18.37291398
rg5425	2012	6	29	17	16	23.873138
rg5425	2012	6	29	17	21	23.873138
rg5425	2012	6	29	17	26	23.873138
rg5425	2012	6	29	17	31	13.91866243
rg5425	2012	6	29	17	36	13.91866243
rg5425	2012	6	29	17	41	13.91866243
rg5425	2012	6	29	17	46	14.63182825
rg5425	2012	6	29	17	51	14.63182825
rg5425	2012	6	29	17	56	14.63182825
rg5425	2012	6	29	18	1	24.36249061
rg5425	2012	6	29	18	6	24.36249061
rg5425	2012	6	29	18	11	24.36249061
rg5425	2012	6	29	18	16	13.57241718
rg5425	2012	6	29	18	21	13.57241718
rg5425	2012	6	29	18	26	13.57241718
rg5425	2012	6	29	18	31	23.26044946
rg5425	2012	6	29	18	36	23.26044946
rg5425	2012	6	29	18	41	23.26044946
rg5425	2012	6	29	18	46	24.50450056
rg5425	2012	6	29	18	51	24.50450056
rg5425	2012	6	29	18	56	24.50450056
rg5425	2012	6	29	19	1	14.9043105
rg5425	2012	6	29	19	6	14.9043105
rg5425	2012	6	29	19	11	14.9043105
rg5425	2012	6	29	19	16	19.44519418
rg5425	2012	6	29	19	21	19.44519418
rg5425	2012	6	29	19	26	19.44519418
rg5425	2012	6	29	19	31	17.02385773
rg5425	2012	6	29	19	36	17.02385773
rg5425	2012	6	29	19	41	17.02385773
rg5425	2012	6	29	19	46	21.48642834
rg5425	2012	6	29	19	51	21.48642834
rg5425	2012	6	29	19	56	21.48642834
rg5425	2012	6	29	20	1	14.83746215
rg5425	2012	6	29	20	6	14.83746215
rg5425	2012	6	29	20	11	14.83746215
rg5425	2012	6	29	20	16	19.83861803
rg5425	2012	6	29	20	21	19.83861803
rg5425	2012	6	29	20	26	19.83861803
rg5425	2012	6	29	20	31	12.06311176
rg5425	2012	6	29	20	36	12.06311176
rg5425	2012	6	29	20	41	12.06311176
rg5425	2012	6	29	20	46	18.25183
rg5425	2012	6	29	20	51	18.25183
rg5425	2012	6	29	20	56	18.25183
rg5425	2012	6	29	21	1	17.91012628
rg5425	2012	6	29	21	6	17.91012628
rg5425	2012	6	29	21	11	17.91012628
rg5425	2012	6	29	21	16	10.59036257
rg5425	2012	6	29	21	21	10.59036257
rg5425	2012	6	29	21	26	10.59036257
rg5425	2012	6	29	21	31	8.976171273
rg5425	2012	6	29	21	36	8.976171273
rg5425	2012	6	29	21	41	8.976171273
rg5425	2012	6	29	21	46	12.66416764
rg5425	2012	6	29	21	51	12.66416764
rg5425	2012	6	29	21	56	12.66416764
rg5425	2012	6	29	22	1	7.885089318
rg5425	2012	6	29	22	6	7.885089318
