Time(min),sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
535,0.00621758113657438,0.00629987027798574,0.00629949778003675,0.00596699687930124,0.00364939984011211,0.003689497722024,0.00484871387446758,0.0042621499634438,0.00540077360765237,0.00410361255553264,0.00665665878191375,0.00452925742382503,0.00637972005785093,0.00473669774423958,0.0058921384790864,0.00591189741850688,0.00639898062905495,0.00696175038422368,0.00638181094559645,0.0045214376313156,0.00643236650814511,0.00619976024395404,0.00635127825133224,0.00429790675689168,0.00469970254519001,0.00608810819725799,0.00508832225775564,0.00558443019833155,0.00578589277900859,0.00407529638007797,0.00620487951917514,0.00425198279029528,0.00649178360967331,0.00451421475654802,0.00417095521204351,0.0059179463770337,0.00352921517532686,0.00353668256276831,0.0065110031927992,0.00401449069749201,0.00343057726616997,0.00498867526648792,0.00461620467305659,0.00429400425688242,0.00529786605064675,0.00439326033793832,0.00462072390625239,0.00492848587057464,0.0066887630379172,0.00380530570179315,0.00387071641081695,0.00358672858024808,0.0040173017646633,0.0046175075943825,0.00354869128502045,0.00498931598382489,0.00452411211664784,0.00640523522213499,0.00353232521888694,0.00612192405419957,0.00376519120954054,0.00561684003187305,0.00363707500588709,0.0052768936059223,0.00446225225114552,0.00517598435631583,0.00444749049489863,0.00478529112793944,0.00584970730749851,0.00632863477770131,0.00641273775877547,0.00562247452743094,0.00604249208149571,0.00398582671710137
540,0.00615897891379637,0.00467210926147065,0.00484003424750823,0.00367737252542494,0.00646818651914915,0.0046722587861619,0.00640469275981892,0.00375761926508591,0.00373522856736425,0.00358473593640385,0.00564163211174748,0.00383266412648683,0.00475463794523617,0.00456927849552644,0.00564460410113977,0.00642679446847086,0.00576821109076247,0.00624670549757422,0.00619800508314873,0.0059345846286649,0.00398502979541981,0.0048356426198651,0.00642796061277051,0.00435433456237596,0.00441472007247543,0.00605129170018708,0.00369053295097024,0.00414844836482812,0.00649847812722885,0.00371818781688133,0.00387724084170624,0.00494100054601697,0.00527141335671739,0.00479142202773873,0.00337591886061,0.00556715385747828,0.00491035922789232,0.00586433964799697,0.00587749365461654,0.00360025372926894,0.00530485707335612,0.00416637667737192,0.00401196299076081,0.00455188546661846,0.00395346248051252,0.0035705497867068,0.00566815399374132,0.00520237003455057,0.00483431369252374,0.00616584903075605,0.00414253833447852,0.00406269369680955,0.00347273500530281,0.00619950181610042,0.00353479303688843,0.0065499877077615,0.00574277678874306,0.00498310017686849,0.00589890571144179,0.0048368201575133,0.00403798874085027,0.0033683507363156,0.00376831464169441,0.00574139954029096,0.00420336040945977,0.00601255019747671,0.0054909195688002,0.0054751122465006,0.00652470094461626,0.005788774550481,0.00586319527233334,0.00476726869468922,0.00392556446859776,0.00451963954542819
545,0.00615897891379637,0.00467210926147065,0.00484003424750823,0.00367737252542494,0.00646818651914915,0.0046722587861619,0.00640469275981892,0.00375761926508591,0.00373522856736425,0.00358473593640385,0.00564163211174748,0.00383266412648683,0.00475463794523617,0.00456927849552644,0.00564460410113977,0.00642679446847086,0.00576821109076247,0.00624670549757422,0.00619800508314873,0.0059345846286649,0.00398502979541981,0.0048356426198651,0.00642796061277051,0.00435433456237596,0.00441472007247543,0.00605129170018708,0.00369053295097024,0.00414844836482812,0.00649847812722885,0.00371818781688133,0.00387724084170624,0.00494100054601697,0.00527141335671739,0.00479142202773873,0.00337591886061,0.00556715385747828,0.00491035922789232,0.00586433964799697,0.00587749365461654,0.00360025372926894,0.00530485707335612,0.00416637667737192,0.00401196299076081,0.00455188546661846,0.00395346248051252,0.0035705497867068,0.00566815399374132,0.00520237003455057,0.00483431369252374,0.00616584903075605,0.00414253833447852,0.00406269369680955,0.00347273500530281,0.00619950181610042,0.00353479303688843,0.0065499877077615,0.00574277678874306,0.00498310017686849,0.00589890571144179,0.0048368201575133,0.00403798874085027,0.0033683507363156,0.00376831464169441,0.00574139954029096,0.00420336040945977,0.00601255019747671,0.0054909195688002,0.0054751122465006,0.00652470094461626,0.005788774550481,0.00586319527233334,0.00476726869468922,0.00392556446859776,0.00451963954542819
550,0.00615897891379637,0.00467210926147065,0.00484003424750823,0.00367737252542494,0.00646818651914915,0.0046722587861619,0.00640469275981892,0.00375761926508591,0.00373522856736425,0.00358473593640385,0.00564163211174748,0.00383266412648683,0.00475463794523617,0.00456927849552644,0.00564460410113977,0.00642679446847086,0.00576821109076247,0.00624670549757422,0.00619800508314873,0.0059345846286649,0.00398502979541981,0.0048356426198651,0.00642796061277051,0.00435433456237596,0.00441472007247543,0.00605129170018708,0.00369053295097024,0.00414844836482812,0.00649847812722885,0.00371818781688133,0.00387724084170624,0.00494100054601697,0.00527141335671739,0.00479142202773873,0.00337591886061,0.00556715385747828,0.00491035922789232,0.00586433964799697,0.00587749365461654,0.00360025372926894,0.00530485707335612,0.00416637667737192,0.00401196299076081,0.00455188546661846,0.00395346248051252,0.0035705497867068,0.00566815399374132,0.00520237003455057,0.00483431369252374,0.00616584903075605,0.00414253833447852,0.00406269369680955,0.00347273500530281,0.00619950181610042,0.00353479303688843,0.0065499877077615,0.00574277678874306,0.00498310017686849,0.00589890571144179,0.0048368201575133,0.00403798874085027,0.0033683507363156,0.00376831464169441,0.00574139954029096,0.00420336040945977,0.00601255019747671,0.0054909195688002,0.0054751122465006,0.00652470094461626,0.005788774550481,0.00586319527233334,0.00476726869468922,0.00392556446859776,0.00451963954542819
555,0.00559446722553729,0.00579543342064699,0.00555727856015562,0.00431793900900386,0.00425788563951952,0.00641368142538974,0.00440072928599854,0.00605363382729531,0.00487930865672579,0.00350042992861673,0.0042132665615286,0.00369032603432325,0.00599991666983185,0.00463975499147189,0.00407370366144134,0.00500541151080741,0.0049236540639481,0.00434348992876328,0.00338025594801502,0.00345050443991495,0.0043671444375803,0.00565379810008809,0.00492122121628331,0.00351751784156918,0.00502049546334196,0.0049412160385319,0.00363239511918951,0.00481428989580225,0.00644891264721723,0.00505282392898491,0.00582545353749292,0.00444881451816626,0.00553712954886232,0.00594871397703256,0.00403351111965122,0.00428354262010978,0.00393135581622024,0.006309097174623,0.0049192486766116,0.00471826368339678,0.00626240764575892,0.00507590609475446,0.00318715165600034,0.00607495711275796,0.0038403659513299,0.00518626754250125,0.0057107625009483,0.00555283527568411,0.0055262963822285,0.00405161159391499,0.00644285590889393,0.00664546003900545,0.00426598317120556,0.00546610798062344,0.00374542615918488,0.00451064778393963,0.00374300095782969,0.00506093298282477,0.00319209988507039,0.00446754987064044,0.00558145103750301,0.00441205166594825,0.00523790884173134,0.00411414955929718,0.00559331395019002,0.00446083855015299,0.00544157938400493,0.00549763937786199,0.00475325090906343,0.00498509143581272,0.00508965318235857,0.0043379676878869,0.00546880310997866,0.00574723258509084
560,0.00559446722553729,0.00579543342064699,0.00555727856015562,0.00431793900900386,0.00425788563951952,0.00641368142538974,0.00440072928599854,0.00605363382729531,0.00487930865672579,0.00350042992861673,0.0042132665615286,0.00369032603432325,0.00599991666983185,0.00463975499147189,0.00407370366144134,0.00500541151080741,0.0049236540639481,0.00434348992876328,0.00338025594801502,0.00345050443991495,0.0043671444375803,0.00565379810008809,0.00492122121628331,0.00351751784156918,0.00502049546334196,0.0049412160385319,0.00363239511918951,0.00481428989580225,0.00644891264721723,0.00505282392898491,0.00582545353749292,0.00444881451816626,0.00553712954886232,0.00594871397703256,0.00403351111965122,0.00428354262010978,0.00393135581622024,0.006309097174623,0.0049192486766116,0.00471826368339678,0.00626240764575892,0.00507590609475446,0.00318715165600034,0.00607495711275796,0.0038403659513299,0.00518626754250125,0.0057107625009483,0.00555283527568411,0.0055262963822285,0.00405161159391499,0.00644285590889393,0.00664546003900545,0.00426598317120556,0.00546610798062344,0.00374542615918488,0.00451064778393963,0.00374300095782969,0.00506093298282477,0.00319209988507039,0.00446754987064044,0.00558145103750301,0.00441205166594825,0.00523790884173134,0.00411414955929718,0.00559331395019002,0.00446083855015299,0.00544157938400493,0.00549763937786199,0.00475325090906343,0.00498509143581272,0.00508965318235857,0.0043379676878869,0.00546880310997866,0.00574723258509084
565,0.00559446722553729,0.00579543342064699,0.00555727856015562,0.00431793900900386,0.00425788563951952,0.00641368142538974,0.00440072928599854,0.00605363382729531,0.00487930865672579,0.00350042992861673,0.0042132665615286,0.00369032603432325,0.00599991666983185,0.00463975499147189,0.00407370366144134,0.00500541151080741,0.0049236540639481,0.00434348992876328,0.00338025594801502,0.00345050443991495,0.0043671444375803,0.00565379810008809,0.00492122121628331,0.00351751784156918,0.00502049546334196,0.0049412160385319,0.00363239511918951,0.00481428989580225,0.00644891264721723,0.00505282392898491,0.00582545353749292,0.00444881451816626,0.00553712954886232,0.00594871397703256,0.00403351111965122,0.00428354262010978,0.00393135581622024,0.006309097174623,0.0049192486766116,0.00471826368339678,0.00626240764575892,0.00507590609475446,0.00318715165600034,0.00607495711275796,0.0038403659513299,0.00518626754250125,0.0057107625009483,0.00555283527568411,0.0055262963822285,0.00405161159391499,0.00644285590889393,0.00664546003900545,0.00426598317120556,0.00546610798062344,0.00374542615918488,0.00451064778393963,0.00374300095782969,0.00506093298282477,0.00319209988507039,0.00446754987064044,0.00558145103750301,0.00441205166594825,0.00523790884173134,0.00411414955929718,0.00559331395019002,0.00446083855015299,0.00544157938400493,0.00549763937786199,0.00475325090906343,0.00498509143581272,0.00508965318235857,0.0043379676878869,0.00546880310997866,0.00574723258509084
570,0.00365533585499772,0.0046861476772385,0.00489942325905428,0.00466349065921722,0.00509706685039439,0.00495081034441582,0.00498597062834413,0.00466194128626102,0.00476598316246769,0.00559870515305233,0.00363071150049085,0.00320543368417078,0.00424285996188809,0.00393503446271577,0.00582667582826133,0.00466993135769525,0.00398866455399878,0.0051324859097668,0.00358838579769221,0.00570456062467528,0.00378857461562233,0.00346703851543083,0.00562464928164266,0.00360297561780736,0.00348745307985423,0.00372207727737086,0.00340125418017607,0.00430891269897511,0.00555815735701469,0.00396468085354659,0.00323354635451933,0.00575115220761101,0.00418296089461615,0.00410095173811008,0.00582975842859342,0.00469729385302744,0.00344801158817902,0.00443070961861167,0.00542442204391994,0.00533386616897688,0.00522786829202775,0.00581990388298198,0.00615184453131252,0.00571278518156673,0.0052643594020597,0.00415435178232393,0.0051279581236923,0.00514038667359215,0.00402897764976252,0.00377289139401077,0.00497489267768385,0.00586221253211085,0.00420277644065558,0.0054063821982142,0.0052308650902486,0.00529284072043896,0.00389680275112563,0.00498786188837757,0.00327784559708138,0.00375580205128646,0.00451262808722475,0.00586282628528741,0.00412705094393522,0.00400457038506799,0.0059765500901981,0.00423881280531843,0.00505563941316403,0.00596891719672784,0.0055567267422719,0.00492889846857866,0.00427564239490367,0.00471484507749494,0.00561253096835682,0.00528531978775614
575,0.00365533585499772,0.0046861476772385,0.00489942325905428,0.00466349065921722,0.00509706685039439,0.00495081034441582,0.00498597062834413,0.00466194128626102,0.00476598316246769,0.00559870515305233,0.00363071150049085,0.00320543368417078,0.00424285996188809,0.00393503446271577,0.00582667582826133,0.00466993135769525,0.00398866455399878,0.0051324859097668,0.00358838579769221,0.00570456062467528,0.00378857461562233,0.00346703851543083,0.00562464928164266,0.00360297561780736,0.00348745307985423,0.00372207727737086,0.00340125418017607,0.00430891269897511,0.00555815735701469,0.00396468085354659,0.00323354635451933,0.00575115220761101,0.00418296089461615,0.00410095173811008,0.00582975842859342,0.00469729385302744,0.00344801158817902,0.00443070961861167,0.00542442204391994,0.00533386616897688,0.00522786829202775,0.00581990388298198,0.00615184453131252,0.00571278518156673,0.0052643594020597,0.00415435178232393,0.0051279581236923,0.00514038667359215,0.00402897764976252,0.00377289139401077,0.00497489267768385,0.00586221253211085,0.00420277644065558,0.0054063821982142,0.0052308650902486,0.00529284072043896,0.00389680275112563,0.00498786188837757,0.00327784559708138,0.00375580205128646,0.00451262808722475,0.00586282628528741,0.00412705094393522,0.00400457038506799,0.0059765500901981,0.00423881280531843,0.00505563941316403,0.00596891719672784,0.0055567267422719,0.00492889846857866,0.00427564239490367,0.00471484507749494,0.00561253096835682,0.00528531978775614
580,0.00365533585499772,0.0046861476772385,0.00489942325905428,0.00466349065921722,0.00509706685039439,0.00495081034441582,0.00498597062834413,0.00466194128626102,0.00476598316246769,0.00559870515305233,0.00363071150049085,0.00320543368417078,0.00424285996188809,0.00393503446271577,0.00582667582826133,0.00466993135769525,0.00398866455399878,0.0051324859097668,0.00358838579769221,0.00570456062467528,0.00378857461562233,0.00346703851543083,0.00562464928164266,0.00360297561780736,0.00348745307985423,0.00372207727737086,0.00340125418017607,0.00430891269897511,0.00555815735701469,0.00396468085354659,0.00323354635451933,0.00575115220761101,0.00418296089461615,0.00410095173811008,0.00582975842859342,0.00469729385302744,0.00344801158817902,0.00443070961861167,0.00542442204391994,0.00533386616897688,0.00522786829202775,0.00581990388298198,0.00615184453131252,0.00571278518156673,0.0052643594020597,0.00415435178232393,0.0051279581236923,0.00514038667359215,0.00402897764976252,0.00377289139401077,0.00497489267768385,0.00586221253211085,0.00420277644065558,0.0054063821982142,0.0052308650902486,0.00529284072043896,0.00389680275112563,0.00498786188837757,0.00327784559708138,0.00375580205128646,0.00451262808722475,0.00586282628528741,0.00412705094393522,0.00400457038506799,0.0059765500901981,0.00423881280531843,0.00505563941316403,0.00596891719672784,0.0055567267422719,0.00492889846857866,0.00427564239490367,0.00471484507749494,0.00561253096835682,0.00528531978775614
585,0.00546404662618883,0.00412912439298099,0.00316472155020527,0.00340835934066388,0.00375087284088619,0.00540925667999419,0.00363144738982812,0.00411242474999648,0.00382197559385204,0.00397514791202711,0.00611822382472844,0.00366570008159948,0.00497771811722956,0.00507109102767767,0.00430749650636619,0.00574219635631997,0.00414659812892346,0.00474705807693201,0.00593663271467291,0.00619736011939948,0.00434204523489156,0.00503827226308886,0.00557131505435509,0.0035514897954929,0.0060295233984124,0.00389490677018887,0.00586713701270696,0.00320015714332943,0.00479490939358532,0.00472927574643989,0.00442677428365022,0.00526304529083644,0.00522954135573043,0.00361019186577849,0.00386646435381248,0.00381794481237974,0.00584039792668911,0.00400274687903345,0.00584271103569701,0.00564480864472797,0.00586765053638845,0.00489592031565637,0.00423771325478724,0.00516082561601521,0.00397739587579676,0.00372474143076968,0.00334781965115295,0.00390691227117229,0.00317279962056308,0.00434751287333941,0.00398328968894391,0.00385914587466959,0.00449945496326078,0.0031787517000982,0.00563098860237123,0.00375054490154511,0.00342956922024884,0.00564744544598153,0.00519961080706548,0.00372054966497965,0.00570676516230699,0.00421939930159438,0.00324641475044022,0.00570700042695482,0.00516263992046995,0.00522304694612999,0.0043635171919464,0.00395812435844342,0.0053003014729194,0.00336239278477272,0.0049264608678961,0.00477652635957115,0.00578697387503907,0.00481490579276436
590,0.00546404662618883,0.00412912439298099,0.00316472155020527,0.00340835934066388,0.00375087284088619,0.00540925667999419,0.00363144738982812,0.00411242474999648,0.00382197559385204,0.00397514791202711,0.00611822382472844,0.00366570008159948,0.00497771811722956,0.00507109102767767,0.00430749650636619,0.00574219635631997,0.00414659812892346,0.00474705807693201,0.00593663271467291,0.00619736011939948,0.00434204523489156,0.00503827226308886,0.00557131505435509,0.0035514897954929,0.0060295233984124,0.00389490677018887,0.00586713701270696,0.00320015714332943,0.00479490939358532,0.00472927574643989,0.00442677428365022,0.00526304529083644,0.00522954135573043,0.00361019186577849,0.00386646435381248,0.00381794481237974,0.00584039792668911,0.00400274687903345,0.00584271103569701,0.00564480864472797,0.00586765053638845,0.00489592031565637,0.00423771325478724,0.00516082561601521,0.00397739587579676,0.00372474143076968,0.00334781965115295,0.00390691227117229,0.00317279962056308,0.00434751287333941,0.00398328968894391,0.00385914587466959,0.00449945496326078,0.0031787517000982,0.00563098860237123,0.00375054490154511,0.00342956922024884,0.00564744544598153,0.00519961080706548,0.00372054966497965,0.00570676516230699,0.00421939930159438,0.00324641475044022,0.00570700042695482,0.00516263992046995,0.00522304694612999,0.0043635171919464,0.00395812435844342,0.0053003014729194,0.00336239278477272,0.0049264608678961,0.00477652635957115,0.00578697387503907,0.00481490579276436
595,0.00546404662618883,0.00412912439298099,0.00316472155020527,0.00340835934066388,0.00375087284088619,0.00540925667999419,0.00363144738982812,0.00411242474999648,0.00382197559385204,0.00397514791202711,0.00611822382472844,0.00366570008159948,0.00497771811722956,0.00507109102767767,0.00430749650636619,0.00574219635631997,0.00414659812892346,0.00474705807693201,0.00593663271467291,0.00619736011939948,0.00434204523489156,0.00503827226308886,0.00557131505435509,0.0035514897954929,0.0060295233984124,0.00389490677018887,0.00586713701270696,0.00320015714332943,0.00479490939358532,0.00472927574643989,0.00442677428365022,0.00526304529083644,0.00522954135573043,0.00361019186577849,0.00386646435381248,0.00381794481237974,0.00584039792668911,0.00400274687903345,0.00584271103569701,0.00564480864472797,0.00586765053638845,0.00489592031565637,0.00423771325478724,0.00516082561601521,0.00397739587579676,0.00372474143076968,0.00334781965115295,0.00390691227117229,0.00317279962056308,0.00434751287333941,0.00398328968894391,0.00385914587466959,0.00449945496326078,0.0031787517000982,0.00563098860237123,0.00375054490154511,0.00342956922024884,0.00564744544598153,0.00519961080706548,0.00372054966497965,0.00570676516230699,0.00421939930159438,0.00324641475044022,0.00570700042695482,0.00516263992046995,0.00522304694612999,0.0043635171919464,0.00395812435844342,0.0053003014729194,0.00336239278477272,0.0049264608678961,0.00477652635957115,0.00578697387503907,0.00481490579276436
600,0.00431684617714202,0.00380001377276938,0.00565894383074058,0.00519854209875981,0.00498856399948105,0.00415044849918636,0.00484304766873231,0.00400672262841864,0.00468412338058691,0.00495533491245697,0.00323361242660437,0.00460350525579968,0.00604023442965228,0.0033095445145417,0.00630683084568867,0.00437509369486038,0.00482482478345795,0.00439835335192887,0.0032995727813163,0.00479469928456794,0.00333783375612013,0.00507330436147345,0.00495908550218727,0.00399335606961961,0.00333476422666115,0.00467403210554929,0.00512810790498412,0.00425101694615311,0.00332235366611592,0.00484854914701682,0.0040874646636921,0.00398781527703958,0.00350173165218354,0.00498992905609203,0.00511580596860429,0.00473328205788992,0.00470584654733693,0.00483423215333149,0.00497090200966759,0.00404350641368274,0.00442875565943564,0.00645663692883607,0.00484509956023961,0.00329345741411123,0.00553050105832754,0.00415375521486368,0.00498719126676344,0.00374930191440311,0.00554329043028392,0.00489076147959596,0.00447094030456201,0.00581466169139284,0.00471137218915384,0.00481845424742116,0.00517396048206597,0.00319672100313449,0.00416559358686473,0.00446158985485408,0.00434176614881878,0.00371322850602613,0.0032758378930813,0.0055630321976865,0.00578021478786925,0.00580898204548204,0.00342439619093929,0.00349793767899961,0.00542460330395949,0.00407977216184151,0.00510953961046454,0.00391732357955058,0.00580298862531371,0.00337170770532258,0.00356141502394851,0.00329437365828545
605,0.00431684617714202,0.00380001377276938,0.00565894383074058,0.00519854209875981,0.00498856399948105,0.00415044849918636,0.00484304766873231,0.00400672262841864,0.00468412338058691,0.00495533491245697,0.00323361242660437,0.00460350525579968,0.00604023442965228,0.0033095445145417,0.00630683084568867,0.00437509369486038,0.00482482478345795,0.00439835335192887,0.0032995727813163,0.00479469928456794,0.00333783375612013,0.00507330436147345,0.00495908550218727,0.00399335606961961,0.00333476422666115,0.00467403210554929,0.00512810790498412,0.00425101694615311,0.00332235366611592,0.00484854914701682,0.0040874646636921,0.00398781527703958,0.00350173165218354,0.00498992905609203,0.00511580596860429,0.00473328205788992,0.00470584654733693,0.00483423215333149,0.00497090200966759,0.00404350641368274,0.00442875565943564,0.00645663692883607,0.00484509956023961,0.00329345741411123,0.00553050105832754,0.00415375521486368,0.00498719126676344,0.00374930191440311,0.00554329043028392,0.00489076147959596,0.00447094030456201,0.00581466169139284,0.00471137218915384,0.00481845424742116,0.00517396048206597,0.00319672100313449,0.00416559358686473,0.00446158985485408,0.00434176614881878,0.00371322850602613,0.0032758378930813,0.0055630321976865,0.00578021478786925,0.00580898204548204,0.00342439619093929,0.00349793767899961,0.00542460330395949,0.00407977216184151,0.00510953961046454,0.00391732357955058,0.00580298862531371,0.00337170770532258,0.00356141502394851,0.00329437365828545
610,0.00431684617714202,0.00380001377276938,0.00565894383074058,0.00519854209875981,0.00498856399948105,0.00415044849918636,0.00484304766873231,0.00400672262841864,0.00468412338058691,0.00495533491245697,0.00323361242660437,0.00460350525579968,0.00604023442965228,0.0033095445145417,0.00630683084568867,0.00437509369486038,0.00482482478345795,0.00439835335192887,0.0032995727813163,0.00479469928456794,0.00333783375612013,0.00507330436147345,0.00495908550218727,0.00399335606961961,0.00333476422666115,0.00467403210554929,0.00512810790498412,0.00425101694615311,0.00332235366611592,0.00484854914701682,0.0040874646636921,0.00398781527703958,0.00350173165218354,0.00498992905609203,0.00511580596860429,0.00473328205788992,0.00470584654733693,0.00483423215333149,0.00497090200966759,0.00404350641368274,0.00442875565943564,0.00645663692883607,0.00484509956023961,0.00329345741411123,0.00553050105832754,0.00415375521486368,0.00498719126676344,0.00374930191440311,0.00554329043028392,0.00489076147959596,0.00447094030456201,0.00581466169139284,0.00471137218915384,0.00481845424742116,0.00517396048206597,0.00319672100313449,0.00416559358686473,0.00446158985485408,0.00434176614881878,0.00371322850602613,0.0032758378930813,0.0055630321976865,0.00578021478786925,0.00580898204548204,0.00342439619093929,0.00349793767899961,0.00542460330395949,0.00407977216184151,0.00510953961046454,0.00391732357955058,0.00580298862531371,0.00337170770532258,0.00356141502394851,0.00329437365828545
615,0.00381324751050307,0.00355789929196292,0.00432218326638883,0.00459398998807135,0.00502317177302699,0.004665191296329,0.00468564856824104,0.00513239756906462,0.00360143918404987,0.00526811807261439,0.00419428417772158,0.00404072954906739,0.0050635528260092,0.00569972177269397,0.00368414297112862,0.00457618188461083,0.00388285790734079,0.00310222126868604,0.0031251773804272,0.00516614024789796,0.00546657619237664,0.00425996209076528,0.00515134877688714,0.00562230629126258,0.00413302752193951,0.00494587078091495,0.00460969916443927,0.00485955983885357,0.00587976908447089,0.00448557362925471,0.00421599835237711,0.00477379303155181,0.00575014801730595,0.00550010754529878,0.00517777143011217,0.00362900476229152,0.00330011829435181,0.00338007918170869,0.00440829370824408,0.00461543636964612,0.0046892186317621,0.00543105808145797,0.00500557917549744,0.00421048814406694,0.00458276061427855,0.00486725723652399,0.00394227234688739,0.00486502140124743,0.00469523347897917,0.00405144324857521,0.00435424128038158,0.00599741176603767,0.00559214349027949,0.00468764747584465,0.00478443852351934,0.00301477026591363,0.00472380287681604,0.00508332016778961,0.00501888419543847,0.00519484902557699,0.00532372269068669,0.00547621441287919,0.00386670472094662,0.00446671903743648,0.00480309191577819,0.00345080133497026,0.00463587932167069,0.00553905910152885,0.00367982771638678,0.00568668000563431,0.00412310197380288,0.00519422190657066,0.00459241208946832,0.00544950684130272
620,0.00381324751050307,0.00355789929196292,0.00432218326638883,0.00459398998807135,0.00502317177302699,0.004665191296329,0.00468564856824104,0.00513239756906462,0.00360143918404987,0.00526811807261439,0.00419428417772158,0.00404072954906739,0.0050635528260092,0.00569972177269397,0.00368414297112862,0.00457618188461083,0.00388285790734079,0.00310222126868604,0.0031251773804272,0.00516614024789796,0.00546657619237664,0.00425996209076528,0.00515134877688714,0.00562230629126258,0.00413302752193951,0.00494587078091495,0.00460969916443927,0.00485955983885357,0.00587976908447089,0.00448557362925471,0.00421599835237711,0.00477379303155181,0.00575014801730595,0.00550010754529878,0.00517777143011217,0.00362900476229152,0.00330011829435181,0.00338007918170869,0.00440829370824408,0.00461543636964612,0.0046892186317621,0.00543105808145797,0.00500557917549744,0.00421048814406694,0.00458276061427855,0.00486725723652399,0.00394227234688739,0.00486502140124743,0.00469523347897917,0.00405144324857521,0.00435424128038158,0.00599741176603767,0.00559214349027949,0.00468764747584465,0.00478443852351934,0.00301477026591363,0.00472380287681604,0.00508332016778961,0.00501888419543847,0.00519484902557699,0.00532372269068669,0.00547621441287919,0.00386670472094662,0.00446671903743648,0.00480309191577819,0.00345080133497026,0.00463587932167069,0.00553905910152885,0.00367982771638678,0.00568668000563431,0.00412310197380288,0.00519422190657066,0.00459241208946832,0.00544950684130272
625,0.00381324751050307,0.00355789929196292,0.00432218326638883,0.00459398998807135,0.00502317177302699,0.004665191296329,0.00468564856824104,0.00513239756906462,0.00360143918404987,0.00526811807261439,0.00419428417772158,0.00404072954906739,0.0050635528260092,0.00569972177269397,0.00368414297112862,0.00457618188461083,0.00388285790734079,0.00310222126868604,0.0031251773804272,0.00516614024789796,0.00546657619237664,0.00425996209076528,0.00515134877688714,0.00562230629126258,0.00413302752193951,0.00494587078091495,0.00460969916443927,0.00485955983885357,0.00587976908447089,0.00448557362925471,0.00421599835237711,0.00477379303155181,0.00575014801730595,0.00550010754529878,0.00517777143011217,0.00362900476229152,0.00330011829435181,0.00338007918170869,0.00440829370824408,0.00461543636964612,0.0046892186317621,0.00543105808145797,0.00500557917549744,0.00421048814406694,0.00458276061427855,0.00486725723652399,0.00394227234688739,0.00486502140124743,0.00469523347897917,0.00405144324857521,0.00435424128038158,0.00599741176603767,0.00559214349027949,0.00468764747584465,0.00478443852351934,0.00301477026591363,0.00472380287681604,0.00508332016778961,0.00501888419543847,0.00519484902557699,0.00532372269068669,0.00547621441287919,0.00386670472094662,0.00446671903743648,0.00480309191577819,0.00345080133497026,0.00463587932167069,0.00553905910152885,0.00367982771638678,0.00568668000563431,0.00412310197380288,0.00519422190657066,0.00459241208946832,0.00544950684130272
630,0.00546093303250017,0.00348378972372196,0.0051599317482921,0.00336030635402557,0.00390783095793992,0.00574096721948503,0.00476428471243611,0.0041750560013634,0.00369635205351644,0.00470349384647854,0.0048049608407922,0.00328934249256752,0.00341470933819406,0.00391235901941479,0.00481652722537031,0.00358092566783269,0.00384955126974708,0.0040728530367082,0.00363806619905527,0.00484130505398781,0.0061726994563272,0.0046288784883455,0.00412945494753326,0.00500359939798591,0.00302366644116641,0.00476410435835501,0.00480636179832345,0.00499648820492384,0.00502759197544354,0.00550028392941062,0.00323392134370923,0.00382138770088308,0.00503424552077335,0.00451670914444714,0.00390825908093414,0.00463279221857073,0.00494720396324135,0.00352999748522253,0.00338249167167777,0.00364696006262498,0.00507245188027692,0.00462500473432838,0.00495745322673039,0.00397898028402524,0.00346542084881978,0.00304787185870036,0.0052390921787654,0.00291384792881487,0.00287986425898116,0.004513514211764,0.00375121189315854,0.0034097482725769,0.00369602953126251,0.00592126018467218,0.00583586089380151,0.005861569374982,0.00546603770393681,0.00561195237588845,0.00326577098915993,0.00553814281571349,0.00501620437041462,0.00420890429345736,0.00554318439391025,0.00338636672650179,0.00385777161101611,0.00369458648322154,0.00395418084837652,0.00495521967452904,0.00487871864201964,0.00431140903222378,0.00532988689006909,0.00358359184634228,0.00291346507337736,0.00422227232942606
